SUB,Subject,LOCATION,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
INCOMPOVERTY_T1A,Relative poverty rates: Entire population,POL,Poland,2015,2015,RATIO,Ratio,0,Units,,,0.111,,
AGEDPOPGEO_G3B,Elderly dependency rate,LUX,Luxembourg,2014,2014,PC,Percentage,0,Units,,,20.4,,
SME_T1I,Number of enterprises in manufacturing with 50-249 persons engaged,GRC,Greece,2012,2012,PC,Percentage,0,Units,,,0.90892199,,
TIVA_INTERMEDIATES_T1D,Re-exported intermediates: Wood paper; paper products; printing and publishing,DEU,Germany,2011,2011,PC,Percentage,0,Units,,,38.38,,
TIVA_INTERMEDIATES_T1E,Re-exported intermediates: Chemicals and non-metallic mineral products,CHN,China (People's Republic of),2011,2011,PC,Percentage,0,Units,,,48.27,,
VALADDAC_T1J,Value added in other services activities,AUS,Australia,2011,2011,PC,Percentage,0,Units,,,8.342829,,
VALADDAC_T1J,Value added in other services activities,AUS,Australia,2012,2012,PC,Percentage,0,Units,,,8.5262909,,
VALADDAC_T1J,Value added in other services activities,AUS,Australia,2013,2013,PC,Percentage,0,Units,,,8.5975334,,
VALADDAC_T1J,Value added in other services activities,AUS,Australia,2014,2014,PC,Percentage,0,Units,,,9.1332667,,
VALADDAC_T1J,Value added in other services activities,AUS,Australia,2015,2015,PC,Percentage,0,Units,,,9.4940124,,
EMPLGNDR_T1C,Employment rates: total,EU28,European Union (28 countries),2011,2011,RATIO,Ratio,0,Units,,,64.175,,
EMPLGNDR_T1C,Employment rates: total,EU28,European Union (28 countries),2012,2012,RATIO,Ratio,0,Units,,,64.075,,
EMPLGNDR_T1C,Employment rates: total,EU28,European Union (28 countries),2013,2013,RATIO,Ratio,0,Units,,,64.05,,
EMPLGNDR_T1C,Employment rates: total,EU28,European Union (28 countries),2014,2014,RATIO,Ratio,0,Units,,,64.75,,
EMPLGNDR_T1C,Employment rates: total,EU28,European Union (28 countries),2015,2015,RATIO,Ratio,0,Units,,,65.6,,
FDINDEX_T1A,Total FDI Index,SVK,Slovak Republic,2011,2011,IDX,Index,0,Units,,,0.049,,
FDINDEX_T1A,Total FDI Index,SVK,Slovak Republic,2012,2012,IDX,Index,0,Units,,,0.049,,
FDINDEX_T1A,Total FDI Index,SVK,Slovak Republic,2013,2013,IDX,Index,0,Units,,,0.049,,
FDINDEX_T1A,Total FDI Index,SVK,Slovak Republic,2014,2014,IDX,Index,0,Units,,,0.049,,
FDINDEX_T1A,Total FDI Index,SVK,Slovak Republic,2015,2015,IDX,Index,0,Units,,,0.049,,
RTSCONV_T1B,Indices of price levels,JPN,Japan,2011,2011,OECDIDX,OECD=100,0,Units,,,128,,
RTSCONV_T1B,Indices of price levels,JPN,Japan,2012,2012,OECDIDX,OECD=100,0,Units,,,129,,
RTSCONV_T1B,Indices of price levels,JPN,Japan,2013,2013,OECDIDX,OECD=100,0,Units,,,105,,
RTSCONV_T1B,Indices of price levels,JPN,Japan,2014,2014,OECDIDX,OECD=100,0,Units,,,100,,
RTSCONV_T1B,Indices of price levels,JPN,Japan,2015,2015,OECDIDX,OECD=100,0,Units,,,97,,
EVOVA_T1C,Real value added in construction,NLD,Netherlands,2011,2011,GRWH,Growth rate,0,Units,,,0.99052541,,
EVOVA_T1C,Real value added in construction,NLD,Netherlands,2012,2012,GRWH,Growth rate,0,Units,,,-8.0754514,,
EVOVA_T1C,Real value added in construction,NLD,Netherlands,2013,2013,GRWH,Growth rate,0,Units,,,-5.8450136,,
EVOVA_T1C,Real value added in construction,NLD,Netherlands,2014,2014,GRWH,Growth rate,0,Units,,,3.1757179,,
EVOVA_T1C,Real value added in construction,NLD,Netherlands,2015,2015,GRWH,Growth rate,0,Units,,,6.9275945,,
ITLEARNING_T1E,Students browsing the Internet for schoolwork at least once a week Percentage (at school),SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,41.626406,,
CHILDEDU_T1A,Pupils enrolled in pre-primary education (ISCED 02) as a percentage of total enrolment in early childhood education (ISCED 01+ ISCED 02) ,SWE,Sweden,2013,2013,PC,Percentage,0,Units,,,72.831998,,
CHILDEDU_T1H,Proportions of total public expenditure in all early childhood education,NZL,New Zealand,2012,2012,RATIO,Ratio,0,Units,,,80.329959,,
CPI_T1A,CPI: all items,HUN,Hungary,2011,2011,GRWH,Growth rate,0,Units,,,3.929921,,
CPI_T1A,CPI: all items,HUN,Hungary,2012,2012,GRWH,Growth rate,0,Units,,,5.652145,,
CPI_T1A,CPI: all items,HUN,Hungary,2013,2013,GRWH,Growth rate,0,Units,,,1.7332,,
CPI_T1A,CPI: all items,HUN,Hungary,2014,2014,GRWH,Growth rate,0,Units,,,-0.2275663,,
CPI_T1A,CPI: all items,HUN,Hungary,2015,2015,GRWH,Growth rate,0,Units,,,-0.06164468,,
TIVA_INTERMEDIATES_T1J,Re-exported intermediates: Business services,LUX,Luxembourg,2011,2011,PC,Percentage,0,Units,,,92.42,,
LIFEEXPY_G2A, Life expectancy at birth: women,PRT,Portugal,2011,2011,YR,Years,0,Units,,,83.8,,
LIFEEXPY_G2A, Life expectancy at birth: women,PRT,Portugal,2012,2012,YR,Years,0,Units,,,83.6,,
LIFEEXPY_G2A, Life expectancy at birth: women,PRT,Portugal,2013,2013,YR,Years,0,Units,,,84,,
LIFEEXPY_G2A, Life expectancy at birth: women,PRT,Portugal,2014,2014,YR,Years,0,Units,,,84.4,,
LIFEEXPY_G2A, Life expectancy at birth: women,PRT,Portugal,2015,2015,YR,Years,0,Units,,,84.3,,
PRODINCOM_G1,GDP per hour worked,LTU,Lithuania,2011,2011,USD,US Dollar,0,Units,,,34.076526,,
PRODINCOM_G1,GDP per hour worked,LTU,Lithuania,2012,2012,USD,US Dollar,0,Units,,,35.674794,,
PRODINCOM_G1,GDP per hour worked,LTU,Lithuania,2013,2013,USD,US Dollar,0,Units,,,38.009811,,
PRODINCOM_G1,GDP per hour worked,LTU,Lithuania,2014,2014,USD,US Dollar,0,Units,,,39.204998,,
PRODINCOM_G1,GDP per hour worked,LTU,Lithuania,2015,2015,USD,US Dollar,0,Units,,,38.797864,,
TIVA_INTERMEDIATES_T1B,Re-exported intermediates: Food products; beverages and tobacco,GBR,United Kingdom,2011,2011,PC,Percentage,0,Units,,,20.33,,
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,ITA,Italy,2011,2011,PC,Percentage,0,Units,,,17.150571,,
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,ITA,Italy,2012,2012,PC,Percentage,0,Units,,,17.209992,,
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,ITA,Italy,2013,2013,PC,Percentage,0,Units,,,17.270081,,
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,ITA,Italy,2014,2014,PC,Percentage,0,Units,,,17.186166,,
VALADDAC_T1I,Value added in public administration; defence; education human health and social work activities,ITA,Italy,2015,2015,PC,Percentage,0,Units,,,16.860964,,
FERTILITY_T1,Total fertility rates,CHL,Chile,2011,2011,NBR,Number,0,Units,,,1.85,,
FERTILITY_T1,Total fertility rates,CHL,Chile,2012,2012,NBR,Number,0,Units,,,1.8,,
TIVA_INTERMEDIATES_T1H,Re-exported intermediates: Transport equipment,ISR,Israel,2011,2011,PC,Percentage,0,Units,,,46.14,,
ITLEARNING_T1J,Students with three or more computers at home : standard-error (at school),EST,Estonia,2012,2012,SE,Standard-error,0,Units,,,0.74313613,,
SME_T1H,Number of enterprises in manufacturing with 20-49 persons engaged,PRT,Portugal,2012,2012,PC,Percentage,0,Units,,,5.650732,,
CPI_T1D,CPI: energy,MEX,Mexico,2011,2011,GRWH,Growth rate,0,Units,,,5.516433,,
CPI_T1D,CPI: energy,MEX,Mexico,2012,2012,GRWH,Growth rate,0,Units,,,7.318355,,
CPI_T1D,CPI: energy,MEX,Mexico,2013,2013,GRWH,Growth rate,0,Units,,,7.525334,,
CPI_T1D,CPI: energy,MEX,Mexico,2014,2014,GRWH,Growth rate,0,Units,,,8.36129,,
CPI_T1D,CPI: energy,MEX,Mexico,2015,2015,GRWH,Growth rate,0,Units,,,2.46255,,
LIFEEXPY_G1, Life expectancy at birth: total,BEL,Belgium,2011,2011,YR,Years,0,Units,,,80.7,B,Break
LIFEEXPY_G1, Life expectancy at birth: total,BEL,Belgium,2012,2012,YR,Years,0,Units,,,80.5,,
LIFEEXPY_G1, Life expectancy at birth: total,BEL,Belgium,2013,2013,YR,Years,0,Units,,,80.7,,
LIFEEXPY_G1, Life expectancy at birth: total,BEL,Belgium,2014,2014,YR,Years,0,Units,,,81.4,,
LIFEEXPY_G1, Life expectancy at birth: total,BEL,Belgium,2015,2015,YR,Years,0,Units,,,81.1,,
FDINDEX_T1D,Electricity,SVK,Slovak Republic,2011,2011,IDX,Index,0,Units,,,0,,
FDINDEX_T1D,Electricity,SVK,Slovak Republic,2012,2012,IDX,Index,0,Units,,,0,,
FDINDEX_T1D,Electricity,SVK,Slovak Republic,2013,2013,IDX,Index,0,Units,,,0,,
FDINDEX_T1D,Electricity,SVK,Slovak Republic,2014,2014,IDX,Index,0,Units,,,0,,
FDINDEX_T1D,Electricity,SVK,Slovak Republic,2015,2015,IDX,Index,0,Units,,,0,,
EDUTEREXPND_T1H,Public expenditure in tertiary education as a percentage of total expenditures,TUR,Turkey,2012,2012,PC,Percentage,0,Units,,,80.441054,,
FDISTOCK_T1A,Outward FDI stocks,CHE,Switzerland,2011,2011,USD,US Dollar,6,Millions,,,1364894.2,,
FDISTOCK_T1A,Outward FDI stocks,CHE,Switzerland,2012,2012,USD,US Dollar,6,Millions,,,1473862.8,,
FDISTOCK_T1A,Outward FDI stocks,CHE,Switzerland,2013,2013,USD,US Dollar,6,Millions,,,1465277.6,,
FDISTOCK_T1A,Outward FDI stocks,CHE,Switzerland,2014,2014,USD,US Dollar,6,Millions,,,1462970.6,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,CAN,Canada,2011,2011,PC,Percentage,0,Units,,,7.4639989,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,CAN,Canada,2012,2012,PC,Percentage,0,Units,,,7.6507764,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,CAN,Canada,2013,2013,PC,Percentage,0,Units,,,7.5829403,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,CAN,Canada,2014,2014,PC,Percentage,0,Units,,,7.593177,,
VALADDAC_T1H,Value added in professional; scientific; technical; administration and support services activities,CAN,Canada,2015,2015,PC,Percentage,0,Units,,,7.7520079,,
GREENHOUSE_T1,Greenhouse gas emissions,POL,Poland,2011,2011,TONNE,Tonnes,3,Thousands,,,405381.45,,
GREENHOUSE_T1,Greenhouse gas emissions,POL,Poland,2012,2012,TONNE,Tonnes,3,Thousands,,,398129.42,,
GREENHOUSE_T1,Greenhouse gas emissions,POL,Poland,2013,2013,TONNE,Tonnes,3,Thousands,,,394681.29,,
GREENHOUSE_T1,Greenhouse gas emissions,POL,Poland,2014,2014,TONNE,Tonnes,3,Thousands,,,381830.77,,
GREENHOUSE_T1,Greenhouse gas emissions,POL,Poland,2015,2015,TONNE,Tonnes,3,Thousands,,,385169.88,,
ITLEARNING_T1E,Students browsing the Internet for schoolwork at least once a week Percentage (at school),DEU,Germany,2012,2012,PC,Percentage,0,Units,,,28.877203,,
ITLEARNING_T1J,Students with three or more computers at home : standard-error (at school),KOR,Korea,2012,2012,SE,Standard-error,0,Units,,,0.56134368,,
STUDYABROAD_T1D,International students in Masterâ€™s or equivalent level,FIN,Finland,2013,2013,PC,Percentage,0,Units,,,11.476911,,
TIVA_INTERMEDIATES_T1D,Re-exported intermediates: Wood paper; paper products; printing and publishing,SVN,Slovenia,2011,2011,PC,Percentage,0,Units,,,57.47,,
TIVA_INTERMEDIATES_T1F,Re-exported intermediates: Basic metals and fabricated metal products,DNK,Denmark,2011,2011,PC,Percentage,0,Units,,,44.02,,
CHILDEDU_T1G,Proportions of total public expenditure in pre-primary education,ISL,Iceland,2012,2012,RATIO,Ratio,0,Units,,,84.940878,,
EVOPOP_G1,Population growth rates,FRA,France,2011,2011,GRWH,Growth rate,0,Units,,,0.4853444,,
EVOPOP_G1,Population growth rates,FRA,France,2012,2012,GRWH,Growth rate,0,Units,,,0.4600292,,
EVOPOP_G1,Population growth rates,FRA,France,2013,2013,GRWH,Growth rate,0,Units,,,0.4284693,,
EVOPOP_G1,Population growth rates,FRA,France,2014,2014,GRWH,Growth rate,0,Units,,,0.4328628,B,Break
EXEDULV_T1E,Change in expenditure in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,TUR,Turkey,2012,2012,IDX,Index,0,Units,2005_100,2005=100,164.81305,,
FDINDEX_T1C,Manufacturing,ITA,Italy,2011,2011,IDX,Index,0,Units,,,0,,
FDINDEX_T1C,Manufacturing,ITA,Italy,2012,2012,IDX,Index,0,Units,,,0,,
FDINDEX_T1C,Manufacturing,ITA,Italy,2013,2013,IDX,Index,0,Units,,,0,,
FDINDEX_T1C,Manufacturing,ITA,Italy,2014,2014,IDX,Index,0,Units,,,0,,
FDINDEX_T1C,Manufacturing,ITA,Italy,2015,2015,IDX,Index,0,Units,,,0,,
FDINDEX_T1J,Business services,BEL,Belgium,2011,2011,IDX,Index,0,Units,,,0.248,,
FDINDEX_T1J,Business services,BEL,Belgium,2012,2012,IDX,Index,0,Units,,,0.248,,
FDINDEX_T1J,Business services,BEL,Belgium,2013,2013,IDX,Index,0,Units,,,0.248,,
FDINDEX_T1J,Business services,BEL,Belgium,2014,2014,IDX,Index,0,Units,,,0.248,,
FDINDEX_T1J,Business services,BEL,Belgium,2015,2015,IDX,Index,0,Units,,,0.248,,
SIZEGDP_T1,GDP per capita,LUX,Luxembourg,2011,2011,USD,US Dollar,0,Units,,,91814.037,,
SIZEGDP_T1,GDP per capita,LUX,Luxembourg,2012,2012,USD,US Dollar,0,Units,,,91526.721,,
SIZEGDP_T1,GDP per capita,LUX,Luxembourg,2013,2013,USD,US Dollar,0,Units,,,95246.114,,
SIZEGDP_T1,GDP per capita,LUX,Luxembourg,2014,2014,USD,US Dollar,0,Units,,,100933.6,,
SIZEGDP_T1,GDP per capita,LUX,Luxembourg,2015,2015,USD,US Dollar,0,Units,,,102817.29,,
STUDYABROAD_T1H,Foreign students in Bachelorâ€™s or equivalent level,KOR,Korea,2013,2013,PC,Percentage,0,Units,,,1.4594415,,
TIVA_INTERMEDIATES_T1C,Re-exported intermediates: Textiles; textile products; leather and footwear,CHE,Switzerland,2011,2011,PC,Percentage,0,Units,,,50.43,,
TIVA_INTERMEDIATES_T1E,Re-exported intermediates: Chemicals and non-metallic mineral products,GRC,Greece,2011,2011,PC,Percentage,0,Units,,,35.56,,
RTSCONV_T1A,Purchasing power parities,NLD,Netherlands,2011,2011,NATUSD,National currency per US dollar,0,Units,,,0.836065,,
RTSCONV_T1A,Purchasing power parities,NLD,Netherlands,2012,2012,NATUSD,National currency per US dollar,0,Units,,,0.824408,,
RTSCONV_T1A,Purchasing power parities,NLD,Netherlands,2013,2013,NATUSD,National currency per US dollar,0,Units,,,0.798166,,
RTSCONV_T1A,Purchasing power parities,NLD,Netherlands,2014,2014,NATUSD,National currency per US dollar,0,Units,,,0.808798,,
RTSCONV_T1A,Purchasing power parities,NLD,Netherlands,2015,2015,NATUSD,National currency per US dollar,0,Units,,,0.809761,,
EVOVA_T1C,Real value added in construction,SWE,Sweden,2011,2011,GRWH,Growth rate,0,Units,,,-2.2725338,,
EVOVA_T1C,Real value added in construction,SWE,Sweden,2012,2012,GRWH,Growth rate,0,Units,,,-5.9292344,,
EVOVA_T1C,Real value added in construction,SWE,Sweden,2013,2013,GRWH,Growth rate,0,Units,,,-3.7188874,,
EVOVA_T1C,Real value added in construction,SWE,Sweden,2014,2014,GRWH,Growth rate,0,Units,,,2.8322186,,
EVOVA_T1C,Real value added in construction,SWE,Sweden,2015,2015,GRWH,Growth rate,0,Units,,,5.609851,,
ITLEARNING_T1C,Students using computers at school: Percentage,SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,80.248786,,
ITLEARNING_T1E,Students browsing the Internet for schoolwork at least once a week Percentage (at school),FIN,Finland,2012,2012,PC,Percentage,0,Units,,,34.921492,,
ITLEARNING_T1J,Students with three or more computers at home : standard-error (at school),PRT,Portugal,2012,2012,SE,Standard-error,0,Units,,,1.1063502,,
STUDYABROAD_T1C,International students in Bachelorâ€™s or equivalent level,HUN,Hungary,2013,2013,PC,Percentage,0,Units,,,3.7210653,,
CHILDEDU_T1D,Ratio of pupils to teaching staff and contact staff (teachers and teachers aides) full-time (ISCED 02),NLD,Netherlands,2013,2013,RATIO,Ratio,0,Units,,,14.380805,,
CHILDEDU_T1F,Proportions of total public expenditure in early childhood educational development,AUT,Austria,2012,2012,RATIO,Ratio,0,Units,,,69.120634,,
CPI_T1B,CPI: all items non food non energy,SWE,Sweden,2011,2011,GRWH,Growth rate,0,Units,,,3.009032,,
CPI_T1B,CPI: all items non food non energy,SWE,Sweden,2012,2012,GRWH,Growth rate,0,Units,,,0.8686122,,
CPI_T1B,CPI: all items non food non energy,SWE,Sweden,2013,2013,GRWH,Growth rate,0,Units,,,-0.2368044,,
CPI_T1B,CPI: all items non food non energy,SWE,Sweden,2014,2014,GRWH,Growth rate,0,Units,,,-0.02457442,,
CPI_T1B,CPI: all items non food non energy,SWE,Sweden,2015,2015,GRWH,Growth rate,0,Units,,,0.02402181,,
LIFEEXPY_G2A, Life expectancy at birth: women,DNK,Denmark,2011,2011,YR,Years,0,Units,,,81.9,,
LIFEEXPY_G2A, Life expectancy at birth: women,DNK,Denmark,2012,2012,YR,Years,0,Units,,,82.1,,
LIFEEXPY_G2A, Life expectancy at birth: women,DNK,Denmark,2013,2013,YR,Years,0,Units,,,82.4,,
LIFEEXPY_G2A, Life expectancy at birth: women,DNK,Denmark,2014,2014,YR,Years,0,Units,,,82.8,,
LIFEEXPY_G2A, Life expectancy at birth: women,DNK,Denmark,2015,2015,YR,Years,0,Units,,,82.7,,
INCOMPOVERTY_T1D,Relative poverty rates: Retirement-age population (over 65),CHL,Chile,2011,2011,RATIO,Ratio,0,Units,,,0.154,,
INCOMPOVERTY_T1D,Relative poverty rates: Retirement-age population (over 65),CHL,Chile,2013,2013,RATIO,Ratio,0,Units,,,0.15,,
INCOMPOVERTY_T1D,Relative poverty rates: Retirement-age population (over 65),CHL,Chile,2015,2015,RATIO,Ratio,0,Units,,,0.163,,
ITLEARNING_T1A,Number of 15-year-old students per school computer: mean,AUS,Australia,2012,2012,AVSCORE,Average score,0,Units,,,0.93184682,,
ITLEARNING_T1B,Number of 15-year-old students per school computer: standard-error,ITA,Italy,2012,2012,SE,Standard-error,0,Units,,,0.49952787,,
ITLEARNING_T1I,Students with three or more computers at home : percentage (at school),RUS,Russia,2012,2012,PC,Percentage,0,Units,,,10.534994,,
STUDYABROAD_T1D,International students in Masterâ€™s or equivalent level,NOR,Norway,2013,2013,PC,Percentage,0,Units,,,7.0386754,,
TIVA_INTERMEDIATES_T1E,Re-exported intermediates: Chemicals and non-metallic mineral products,RUS,Russia,2011,2011,PC,Percentage,0,Units,,,37.25,,
TIVA_INTERMEDIATES_T1F,Re-exported intermediates: Basic metals and fabricated metal products,NZL,New Zealand,2011,2011,PC,Percentage,0,Units,,,32.83,,
EDUTEREXPND_T1H,Public expenditure in tertiary education as a percentage of total expenditures,DEU,Germany,2012,2012,PC,Percentage,0,Units,,,85.855684,,
FDISTOCK_T1A,Outward FDI stocks,FRA,France,2011,2011,USD,US Dollar,6,Millions,,,1247922.3,,
FDISTOCK_T1A,Outward FDI stocks,FRA,France,2012,2012,USD,US Dollar,6,Millions,,,1307605.3,,
FDISTOCK_T1A,Outward FDI stocks,FRA,France,2013,2013,USD,US Dollar,6,Millions,,,1360307.6,,
FDISTOCK_T1A,Outward FDI stocks,FRA,France,2014,2014,USD,US Dollar,6,Millions,,,1274769.3,,
FDISTOCK_T1B,Inward FDI stocks,NOR,Norway,2013,2013,USD,US Dollar,6,Millions,,,196447.59,,
FDISTOCK_T1B,Inward FDI stocks,NOR,Norway,2014,2014,USD,US Dollar,6,Millions,,,226631.99,,
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),GRC,Greece,2011,2011,PC,Percentage,0,Units,,,110.907,,
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),GRC,Greece,2012,2012,PC,Percentage,0,Units,,,164.1071,,
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),GRC,Greece,2013,2013,PC,Percentage,0,Units,,,179.6891,,
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),GRC,Greece,2014,2014,PC,Percentage,0,Units,,,180.8163,,
GOVDEBT_T2,Adjusted general government debt-to-GDP (including unfunded pension liabilities),GRC,Greece,2015,2015,PC,Percentage,0,Units,,,182.9426,,
TIVA_INTERMEDIATES_T1H,Re-exported intermediates: Transport equipment,BEL,Belgium,2011,2011,PC,Percentage,0,Units,,,58.11,,
CHILDEDU_T1C,Ratio of pupils to teaching staff full-time(ISCED 01),DEU,Germany,2013,2013,RATIO,Ratio,0,Units,,,5.1454866,,
CHILDEDU_T1J,Annual expenditure per student in pre-primary education,OECD,OECD - Total,2012,2012,USD,US Dollar,0,Units,,,8007.9056,,
CPI_T1B,CPI: all items non food non energy,SVN,Slovenia,2011,2011,GRWH,Growth rate,0,Units,,,-0.01465404,,
CPI_T1B,CPI: all items non food non energy,SVN,Slovenia,2012,2012,GRWH,Growth rate,0,Units,,,1.15439,,
CPI_T1B,CPI: all items non food non energy,SVN,Slovenia,2013,2013,GRWH,Growth rate,0,Units,,,1.253718,,
CPI_T1B,CPI: all items non food non energy,SVN,Slovenia,2014,2014,GRWH,Growth rate,0,Units,,,0.6489789,,
CPI_T1B,CPI: all items non food non energy,SVN,Slovenia,2015,2015,GRWH,Growth rate,0,Units,,,0.3554314,,
LIFEEXPY_G1, Life expectancy at birth: total,ISR,Israel,2011,2011,YR,Years,0,Units,,,81.7,,
LIFEEXPY_G1, Life expectancy at birth: total,ISR,Israel,2012,2012,YR,Years,0,Units,,,81.8,,
LIFEEXPY_G1, Life expectancy at birth: total,ISR,Israel,2013,2013,YR,Years,0,Units,,,82.1,,
LIFEEXPY_G1, Life expectancy at birth: total,ISR,Israel,2014,2014,YR,Years,0,Units,,,82.2,,
LIFEEXPY_G1, Life expectancy at birth: total,ISR,Israel,2015,2015,YR,Years,0,Units,,,82.1,,
